FIPS	State	County	Variable	mph_rate
17163	Illinois	St. Clair	mph_rate	0
17165	Illinois	Saline	mph_rate	0
17167	Illinois	Sangamon	mph_rate	0
17169	Illinois	Schuyler	mph_rate	0
17171	Illinois	Scott	mph_rate	
17173	Illinois	Shelby	mph_rate	0
17175	Illinois	Stark	mph_rate	
17177	Illinois	Stephenson	mph_rate	0
17179	Illinois	Tazewell	mph_rate	0
17181	Illinois	Union	mph_rate	0
17183	Illinois	Vermilion	mph_rate	0
17185	Illinois	Wabash	mph_rate	
17187	Illinois	Warren	mph_rate	
17189	Illinois	Washington	mph_rate	0
17191	Illinois	Wayne	mph_rate	0
17193	Illinois	White	mph_rate	
17195	Illinois	Whiteside	mph_rate	0
17197	Illinois	Will	mph_rate	0
17199	Illinois	Williamson	mph_rate	0
17201	Illinois	Winnebago	mph_rate	0
17203	Illinois	Woodford	mph_rate	0
18001	Indiana	Adams	mph_rate	0
18003	Indiana	Allen	mph_rate	0
18005	Indiana	Bartholomew	mph_rate	0
18007	Indiana	Benton	mph_rate	0
18009	Indiana	Blackford	mph_rate	
18011	Indiana	Boone	mph_rate	0
18013	Indiana	Brown	mph_rate	0
18015	Indiana	Carroll	mph_rate	0
18017	Indiana	Cass	mph_rate	0
18019	Indiana	Clark	mph_rate	0
18021	Indiana	Clay	mph_rate	0
18023	Indiana	Clinton	mph_rate	0
18025	Indiana	Crawford	mph_rate	
18027	Indiana	Daviess	mph_rate	
18029	Indiana	Dearborn	mph_rate	0
18031	Indiana	Decatur	mph_rate	
18033	Indiana	DeKalb	mph_rate	0
18035	Indiana	Delaware	mph_rate	0
18037	Indiana	Dubois	mph_rate	0
18039	Indiana	Elkhart	mph_rate	0
18041	Indiana	Fayette	mph_rate	0
18043	Indiana	Floyd	mph_rate	0
18045	Indiana	Fountain	mph_rate	0
18047	Indiana	Franklin	mph_rate	0
18049	Indiana	Fulton	mph_rate	0
18051	Indiana	Gibson	mph_rate	0
18053	Indiana	Grant	mph_rate	0
18055	Indiana	Greene	mph_rate	
18057	Indiana	Hamilton	mph_rate	0
18059	Indiana	Hancock	mph_rate	0
18061	Indiana	Harrison	mph_rate	0
18063	Indiana	Hendricks	mph_rate	0
18065	Indiana	Henry	mph_rate	0
18067	Indiana	Howard	mph_rate	0
18069	Indiana	Huntington	mph_rate	0
18071	Indiana	Jackson	mph_rate	0
18073	Indiana	Jasper	mph_rate	0
18075	Indiana	Jay	mph_rate	
18077	Indiana	Jefferson	mph_rate	0
18079	Indiana	Jennings	mph_rate	0
18081	Indiana	Johnson	mph_rate	0
18083	Indiana	Knox	mph_rate	0
18085	Indiana	Kosciusko	mph_rate	0
18087	Indiana	LaGrange	mph_rate	0
18089	Indiana	Lake	mph_rate	0
18091	Indiana	LaPorte	mph_rate	0
18093	Indiana	Lawrence	mph_rate	0
18095	Indiana	Madison	mph_rate	0
18097	Indiana	Marion	mph_rate	0
18099	Indiana	Marshall	mph_rate	0
18101	Indiana	Martin	mph_rate	0
18103	Indiana	Miami	mph_rate	0
18105	Indiana	Monroe	mph_rate	0
18107	Indiana	Montgomery	mph_rate	0
18109	Indiana	Morgan	mph_rate	0
18111	Indiana	Newton	mph_rate	
18113	Indiana	Noble	mph_rate	0
18115	Indiana	Ohio	mph_rate	0
18117	Indiana	Orange	mph_rate	0
18119	Indiana	Owen	mph_rate	0
18121	Indiana	Parke	mph_rate	0
18123	Indiana	Perry	mph_rate	
18125	Indiana	Pike	mph_rate	
18127	Indiana	Porter	mph_rate	0
18129	Indiana	Posey	mph_rate	
18131	Indiana	Pulaski	mph_rate	0
18133	Indiana	Putnam	mph_rate	0
18135	Indiana	Randolph	mph_rate	0
18137	Indiana	Ripley	mph_rate	0
18139	Indiana	Rush	mph_rate	
18141	Indiana	St. Joseph	mph_rate	0
18143	Indiana	Scott	mph_rate	
18145	Indiana	Shelby	mph_rate	0
18147	Indiana	Spencer	mph_rate	0
18149	Indiana	Starke	mph_rate	0
18151	Indiana	Steuben	mph_rate	0
18153	Indiana	Sullivan	mph_rate	0
18155	Indiana	Switzerland	mph_rate	
18157	Indiana	Tippecanoe	mph_rate	0
18159	Indiana	Tipton	mph_rate	
18161	Indiana	Union	mph_rate	
18163	Indiana	Vanderburgh	mph_rate	0
18165	Indiana	Vermillion	mph_rate	
18167	Indiana	Vigo	mph_rate	0
18169	Indiana	Wabash	mph_rate	0
18171	Indiana	Warren	mph_rate	
18173	Indiana	Warrick	mph_rate	0
18175	Indiana	Washington	mph_rate	0
18177	Indiana	Wayne	mph_rate	0
18179	Indiana	Wells	mph_rate	
18181	Indiana	White	mph_rate	0
18183	Indiana	Whitley	mph_rate	0
19001	Iowa	Adair	mph_rate	
19003	Iowa	Adams	mph_rate	
19005	Iowa	Allamakee	mph_rate	
19007	Iowa	Appanoose	mph_rate	
19009	Iowa	Audubon	mph_rate	
19011	Iowa	Benton	mph_rate	0
19013	Iowa	Black Hawk	mph_rate	0
19015	Iowa	Boone	mph_rate	0
19017	Iowa	Bremer	mph_rate	0
19019	Iowa	Buchanan	mph_rate	0
19021	Iowa	Buena Vista	mph_rate	0
19023	Iowa	Butler	mph_rate	0
19025	Iowa	Calhoun	mph_rate	
19027	Iowa	Carroll	mph_rate	0
19029	Iowa	Cass	mph_rate	0
19031	Iowa	Cedar	mph_rate	0
19033	Iowa	Cerro Gordo	mph_rate	0
19035	Iowa	Cherokee	mph_rate	0
19037	Iowa	Chickasaw	mph_rate	0
19039	Iowa	Clarke	mph_rate	
19041	Iowa	Clay	mph_rate	0
19043	Iowa	Clayton	mph_rate	0
19045	Iowa	Clinton	mph_rate	0
19047	Iowa	Crawford	mph_rate	
19049	Iowa	Dallas	mph_rate	0
19051	Iowa	Davis	mph_rate	
19053	Iowa	Decatur	mph_rate	
19055	Iowa	Delaware	mph_rate	0
19057	Iowa	Des Moines	mph_rate	0
19059	Iowa	Dickinson	mph_rate	
19061	Iowa	Dubuque	mph_rate	0
19063	Iowa	Emmet	mph_rate	0
19065	Iowa	Fayette	mph_rate	
19067	Iowa	Floyd	mph_rate	0
19069	Iowa	Franklin	mph_rate	0
19071	Iowa	Fremont	mph_rate	
19073	Iowa	Greene	mph_rate	
19075	Iowa	Grundy	mph_rate	
19077	Iowa	Guthrie	mph_rate	
19079	Iowa	Hamilton	mph_rate	
19081	Iowa	Hancock	mph_rate	0
19083	Iowa	Hardin	mph_rate	0
19085	Iowa	Harrison	mph_rate	
19087	Iowa	Henry	mph_rate	0
19089	Iowa	Howard	mph_rate	
19091	Iowa	Humboldt	mph_rate	
19093	Iowa	Ida	mph_rate	
19095	Iowa	Iowa	mph_rate	0
19097	Iowa	Jackson	mph_rate	
19099	Iowa	Jasper	mph_rate	0
19101	Iowa	Jefferson	mph_rate	0
19103	Iowa	Johnson	mph_rate	0
19105	Iowa	Jones	mph_rate	
19107	Iowa	Keokuk	mph_rate	
19109	Iowa	Kossuth	mph_rate	0
19111	Iowa	Lee	mph_rate	0
19113	Iowa	Linn	mph_rate	0
19115	Iowa	Louisa	mph_rate	0
19117	Iowa	Lucas	mph_rate	
19119	Iowa	Lyon	mph_rate	
19121	Iowa	Madison	mph_rate	0
19123	Iowa	Mahaska	mph_rate	0
19125	Iowa	Marion	mph_rate	0
19127	Iowa	Marshall	mph_rate	0
19129	Iowa	Mills	mph_rate	0
19131	Iowa	Mitchell	mph_rate	
19133	Iowa	Monona	mph_rate	0
19135	Iowa	Monroe	mph_rate	
19137	Iowa	Montgomery	mph_rate	
19139	Iowa	Muscatine	mph_rate	0
19141	Iowa	O'Brien	mph_rate	
19143	Iowa	Osceola	mph_rate	
19145	Iowa	Page	mph_rate	0
19147	Iowa	Palo Alto	mph_rate	
19149	Iowa	Plymouth	mph_rate	0
19151	Iowa	Pocahontas	mph_rate	
19153	Iowa	Polk	mph_rate	0
19155	Iowa	Pottawattamie	mph_rate	0
19157	Iowa	Poweshiek	mph_rate	0
19159	Iowa	Ringgold	mph_rate	
19161	Iowa	Sac	mph_rate	
19163	Iowa	Scott	mph_rate	0
19165	Iowa	Shelby	mph_rate	0
19167	Iowa	Sioux	mph_rate	0
19169	Iowa	Story	mph_rate	0
19171	Iowa	Tama	mph_rate	
19173	Iowa	Taylor	mph_rate	
19175	Iowa	Union	mph_rate	0
19177	Iowa	Van Buren	mph_rate	
19179	Iowa	Wapello	mph_rate	0
19181	Iowa	Warren	mph_rate	0
19183	Iowa	Washington	mph_rate	
19185	Iowa	Wayne	mph_rate	
19187	Iowa	Webster	mph_rate	0
19189	Iowa	Winnebago	mph_rate	0
19191	Iowa	Winneshiek	mph_rate	0
19193	Iowa	Woodbury	mph_rate	0
19195	Iowa	Worth	mph_rate	
19197	Iowa	Wright	mph_rate	0
20001	Kansas	Allen	mph_rate	0
20003	Kansas	Anderson	mph_rate	0
20005	Kansas	Atchison	mph_rate	0
20007	Kansas	Barber	mph_rate	
20009	Kansas	Barton	mph_rate	0
20011	Kansas	Bourbon	mph_rate	0
20013	Kansas	Brown	mph_rate	0
20015	Kansas	Butler	mph_rate	0
20017	Kansas	Chase	mph_rate	0
20019	Kansas	Chautauqua	mph_rate	0
20021	Kansas	Cherokee	mph_rate	0
20023	Kansas	Cheyenne	mph_rate	
20025	Kansas	Clark	mph_rate	0
20027	Kansas	Clay	mph_rate	
20029	Kansas	Cloud	mph_rate	0
20031	Kansas	Coffey	mph_rate	0
20033	Kansas	Comanche	mph_rate	
20035	Kansas	Cowley	mph_rate	0
20037	Kansas	Crawford	mph_rate	0
20039	Kansas	Decatur	mph_rate	
20041	Kansas	Dickinson	mph_rate	
20043	Kansas	Doniphan	mph_rate	0
20045	Kansas	Douglas	mph_rate	0
20047	Kansas	Edwards	mph_rate	
20049	Kansas	Elk	mph_rate	
20051	Kansas	Ellis	mph_rate	0
20053	Kansas	Ellsworth	mph_rate	0
20055	Kansas	Finney	mph_rate	0
20057	Kansas	Ford	mph_rate	0
20059	Kansas	Franklin	mph_rate	0
20061	Kansas	Geary	mph_rate	0
20063	Kansas	Gove	mph_rate	
20065	Kansas	Graham	mph_rate	
20067	Kansas	Grant	mph_rate	0
20069	Kansas	Gray	mph_rate	0
20071	Kansas	Greeley	mph_rate	
20073	Kansas	Greenwood	mph_rate	0
20075	Kansas	Hamilton	mph_rate	
20077	Kansas	Harper	mph_rate	
20079	Kansas	Harvey	mph_rate	0
20081	Kansas	Haskell	mph_rate	
20083	Kansas	Hodgeman	mph_rate	
20085	Kansas	Jackson	mph_rate	0
20087	Kansas	Jefferson	mph_rate	0
20089	Kansas	Jewell	mph_rate	
20091	Kansas	Johnson	mph_rate	0
20093	Kansas	Kearny	mph_rate	
20095	Kansas	Kingman	mph_rate	0
20097	Kansas	Kiowa	mph_rate	0
20099	Kansas	Labette	mph_rate	0
20101	Kansas	Lane	mph_rate	
20103	Kansas	Leavenworth	mph_rate	0
20105	Kansas	Lincoln	mph_rate	
20107	Kansas	Linn	mph_rate	
20109	Kansas	Logan	mph_rate	
20111	Kansas	Lyon	mph_rate	0
20113	Kansas	McPherson	mph_rate	0
20115	Kansas	Marion	mph_rate	0
20117	Kansas	Marshall	mph_rate	
20119	Kansas	Meade	mph_rate	
20121	Kansas	Miami	mph_rate	0
20123	Kansas	Mitchell	mph_rate	
20125	Kansas	Montgomery	mph_rate	0
20127	Kansas	Morris	mph_rate	
20129	Kansas	Morton	mph_rate	0
20131	Kansas	Nemaha	mph_rate	0
20133	Kansas	Neosho	mph_rate	0
20135	Kansas	Ness	mph_rate	
20137	Kansas	Norton	mph_rate	0
20139	Kansas	Osage	mph_rate	
20141	Kansas	Osborne	mph_rate	0
20143	Kansas	Ottawa	mph_rate	
20145	Kansas	Pawnee	mph_rate	0
20147	Kansas	Phillips	mph_rate	0
20149	Kansas	Pottawatomie	mph_rate	0
20151	Kansas	Pratt	mph_rate	0
20153	Kansas	Rawlins	mph_rate	0
20155	Kansas	Reno	mph_rate	0
20157	Kansas	Republic	mph_rate	0
20159	Kansas	Rice	mph_rate	0
20161	Kansas	Riley	mph_rate	0
20163	Kansas	Rooks	mph_rate	
20165	Kansas	Rush	mph_rate	0
20167	Kansas	Russell	mph_rate	0
20169	Kansas	Saline	mph_rate	0
20171	Kansas	Scott	mph_rate	0
20173	Kansas	Sedgwick	mph_rate	0
20175	Kansas	Seward	mph_rate	0
20177	Kansas	Shawnee	mph_rate	0
20179	Kansas	Sheridan	mph_rate	
20181	Kansas	Sherman	mph_rate	0
20183	Kansas	Smith	mph_rate	
20185	Kansas	Stafford	mph_rate	
20187	Kansas	Stanton	mph_rate	0
20189	Kansas	Stevens	mph_rate	
20191	Kansas	Sumner	mph_rate	0
20193	Kansas	Thomas	mph_rate	
20195	Kansas	Trego	mph_rate	0
20197	Kansas	Wabaunsee	mph_rate	0
20199	Kansas	Wallace	mph_rate	
20201	Kansas	Washington	mph_rate	
20203	Kansas	Wichita	mph_rate	
20205	Kansas	Wilson	mph_rate	
20207	Kansas	Woodson	mph_rate	
20209	Kansas	Wyandotte	mph_rate	0
21001	Kentucky	Adair	mph_rate	0
21003	Kentucky	Allen	mph_rate	0
21005	Kentucky	Anderson	mph_rate	0
21007	Kentucky	Ballard	mph_rate	0
21009	Kentucky	Barren	mph_rate	0
21011	Kentucky	Bath	mph_rate	0
21013	Kentucky	Bell	mph_rate	
21015	Kentucky	Boone	mph_rate	0
21017	Kentucky	Bourbon	mph_rate	0
21019	Kentucky	Boyd	mph_rate	0
21021	Kentucky	Boyle	mph_rate	0
21023	Kentucky	Bracken	mph_rate	0
21025	Kentucky	Breathitt	mph_rate	0
21027	Kentucky	Breckinridge	mph_rate	0
21029	Kentucky	Bullitt	mph_rate	0
21031	Kentucky	Butler	mph_rate	0
21033	Kentucky	Caldwell	mph_rate	0
21035	Kentucky	Calloway	mph_rate	0
21037	Kentucky	Campbell	mph_rate	0
21039	Kentucky	Carlisle	mph_rate	0
21041	Kentucky	Carroll	mph_rate	0
21043	Kentucky	Carter	mph_rate	0
21045	Kentucky	Casey	mph_rate	
21047	Kentucky	Christian	mph_rate	0
21049	Kentucky	Clark	mph_rate	0
21051	Kentucky	Clay	mph_rate	0
21053	Kentucky	Clinton	mph_rate	0
21055	Kentucky	Crittenden	mph_rate	
21057	Kentucky	Cumberland	mph_rate	
21059	Kentucky	Daviess	mph_rate	0
21061	Kentucky	Edmonson	mph_rate	
21063	Kentucky	Elliott	mph_rate	
21065	Kentucky	Estill	mph_rate	
21067	Kentucky	Fayette	mph_rate	0
21069	Kentucky	Fleming	mph_rate	0
21071	Kentucky	Floyd	mph_rate	0
21073	Kentucky	Franklin	mph_rate	0
21075	Kentucky	Fulton	mph_rate	
21077	Kentucky	Gallatin	mph_rate	
21079	Kentucky	Garrard	mph_rate	0
21081	Kentucky	Grant	mph_rate	0
21083	Kentucky	Graves	mph_rate	0
21085	Kentucky	Grayson	mph_rate	0
21087	Kentucky	Green	mph_rate	
21089	Kentucky	Greenup	mph_rate	0
21091	Kentucky	Hancock	mph_rate	
21093	Kentucky	Hardin	mph_rate	0
21095	Kentucky	Harlan	mph_rate	0
21097	Kentucky	Harrison	mph_rate	0
21099	Kentucky	Hart	mph_rate	
21101	Kentucky	Henderson	mph_rate	0
21103	Kentucky	Henry	mph_rate	0
21105	Kentucky	Hickman	mph_rate	
21107	Kentucky	Hopkins	mph_rate	0
21109	Kentucky	Jackson	mph_rate	0
21111	Kentucky	Jefferson	mph_rate	0
21113	Kentucky	Jessamine	mph_rate	0
21115	Kentucky	Johnson	mph_rate	0
21117	Kentucky	Kenton	mph_rate	0
21119	Kentucky	Knott	mph_rate	0
21121	Kentucky	Knox	mph_rate	0
21123	Kentucky	Larue	mph_rate	0
21125	Kentucky	Laurel	mph_rate	0
21127	Kentucky	Lawrence	mph_rate	0
21129	Kentucky	Lee	mph_rate	
21131	Kentucky	Leslie	mph_rate	
21133	Kentucky	Letcher	mph_rate	0
21135	Kentucky	Lewis	mph_rate	0
21137	Kentucky	Lincoln	mph_rate	0
21139	Kentucky	Livingston	mph_rate	
21141	Kentucky	Logan	mph_rate	0
21143	Kentucky	Lyon	mph_rate	
21145	Kentucky	McCracken	mph_rate	0
21147	Kentucky	McCreary	mph_rate	
21149	Kentucky	McLean	mph_rate	0
21151	Kentucky	Madison	mph_rate	0
21153	Kentucky	Magoffin	mph_rate	0
21155	Kentucky	Marion	mph_rate	0
21157	Kentucky	Marshall	mph_rate	0
21159	Kentucky	Martin	mph_rate	
21161	Kentucky	Mason	mph_rate	0
21163	Kentucky	Meade	mph_rate	0
21165	Kentucky	Menifee	mph_rate	0
21167	Kentucky	Mercer	mph_rate	0
21169	Kentucky	Metcalfe	mph_rate	0
21171	Kentucky	Monroe	mph_rate	0
21173	Kentucky	Montgomery	mph_rate	0
21175	Kentucky	Morgan	mph_rate	0
21177	Kentucky	Muhlenberg	mph_rate	0
21179	Kentucky	Nelson	mph_rate	0
21181	Kentucky	Nicholas	mph_rate	0
21183	Kentucky	Ohio	mph_rate	0
21185	Kentucky	Oldham	mph_rate	0
21187	Kentucky	Owen	mph_rate	
21189	Kentucky	Owsley	mph_rate	
21191	Kentucky	Pendleton	mph_rate	0
21193	Kentucky	Perry	mph_rate	0
21195	Kentucky	Pike	mph_rate	0
21197	Kentucky	Powell	mph_rate	0
21199	Kentucky	Pulaski	mph_rate	0
21201	Kentucky	Robertson	mph_rate	
21203	Kentucky	Rockcastle	mph_rate	0
21205	Kentucky	Rowan	mph_rate	0
21207	Kentucky	Russell	mph_rate	
21209	Kentucky	Scott	mph_rate	0
21211	Kentucky	Shelby	mph_rate	0
21213	Kentucky	Simpson	mph_rate	0
21215	Kentucky	Spencer	mph_rate	
21217	Kentucky	Taylor	mph_rate	0
21219	Kentucky	Todd	mph_rate	
21221	Kentucky	Trigg	mph_rate	0
21223	Kentucky	Trimble	mph_rate	0
21225	Kentucky	Union	mph_rate	
21227	Kentucky	Warren	mph_rate	0
21229	Kentucky	Washington	mph_rate	0
21231	Kentucky	Wayne	mph_rate	
21233	Kentucky	Webster	mph_rate	0
21235	Kentucky	Whitley	mph_rate	0
21237	Kentucky	Wolfe	mph_rate	0
21239	Kentucky	Woodford	mph_rate	0
22001	Louisiana	Acadia	mph_rate	0
22003	Louisiana	Allen	mph_rate	0
22005	Louisiana	Ascension	mph_rate	0
22007	Louisiana	Assumption	mph_rate	
22009	Louisiana	Avoyelles	mph_rate	0
22011	Louisiana	Beauregard	mph_rate	0
22013	Louisiana	Bienville	mph_rate	
22015	Louisiana	Bossier	mph_rate	0
22017	Louisiana	Caddo	mph_rate	0
22019	Louisiana	Calcasieu	mph_rate	0
22021	Louisiana	Caldwell	mph_rate	
22023	Louisiana	Cameron	mph_rate	
22025	Louisiana	Catahoula	mph_rate	
22027	Louisiana	Claiborne	mph_rate	0
22029	Louisiana	Concordia	mph_rate	
22031	Louisiana	De Soto	mph_rate	0
22033	Louisiana	East Baton Rouge	mph_rate	0
22035	Louisiana	East Carroll	mph_rate	
22037	Louisiana	East Feliciana	mph_rate	0
22039	Louisiana	Evangeline	mph_rate	
22041	Louisiana	Franklin	mph_rate	0
22043	Louisiana	Grant	mph_rate	
22045	Louisiana	Iberia	mph_rate	0
22047	Louisiana	Iberville	mph_rate	
22049	Louisiana	Jackson	mph_rate	0
22051	Louisiana	Jefferson	mph_rate	0
22053	Louisiana	Jefferson Davis	mph_rate	0
22055	Louisiana	Lafayette	mph_rate	0
22057	Louisiana	Lafourche	mph_rate	0
22059	Louisiana	La Salle	mph_rate	
22061	Louisiana	Lincoln	mph_rate	0
22063	Louisiana	Livingston	mph_rate	0
22065	Louisiana	Madison	mph_rate	
22067	Louisiana	Morehouse	mph_rate	0
22069	Louisiana	Natchitoches	mph_rate	0
22071	Louisiana	Orleans	mph_rate	0
22073	Louisiana	Ouachita	mph_rate	0
22075	Louisiana	Plaquemines	mph_rate	0
22077	Louisiana	Pointe Coupee	mph_rate	0
22079	Louisiana	Rapides	mph_rate	0
22081	Louisiana	Red River	mph_rate	
22083	Louisiana	Richland	mph_rate	0
22085	Louisiana	Sabine	mph_rate	0
22087	Louisiana	St. Bernard	mph_rate	0
22089	Louisiana	St. Charles	mph_rate	0
22091	Louisiana	St. Helena	mph_rate	
22093	Louisiana	St. James	mph_rate	
22095	Louisiana	St. John the Baptist	mph_rate	
22097	Louisiana	St. Landry	mph_rate	0
22099	Louisiana	St. Martin	mph_rate	0
22101	Louisiana	St. Mary	mph_rate	
22103	Louisiana	St. Tammany	mph_rate	0
22105	Louisiana	Tangipahoa	mph_rate	0
22107	Louisiana	Tensas	mph_rate	
22109	Louisiana	Terrebonne	mph_rate	0
22111	Louisiana	Union	mph_rate	
22113	Louisiana	Vermilion	mph_rate	0
22115	Louisiana	Vernon	mph_rate	0
22117	Louisiana	Washington	mph_rate	0
22119	Louisiana	Webster	mph_rate	
22121	Louisiana	West Baton Rouge	mph_rate	0
22123	Louisiana	West Carroll	mph_rate	
22125	Louisiana	West Feliciana	mph_rate	0
22127	Louisiana	Winn	mph_rate	
23001	Maine	Androscoggin	mph_rate	0
23003	Maine	Aroostook	mph_rate	0
23005	Maine	Cumberland	mph_rate	0
23007	Maine	Franklin	mph_rate	0
23009	Maine	Hancock	mph_rate	0
23011	Maine	Kennebec	mph_rate	0
23013	Maine	Knox	mph_rate	0
23015	Maine	Lincoln	mph_rate	0
23017	Maine	Oxford	mph_rate	0
23019	Maine	Penobscot	mph_rate	0
23021	Maine	Piscataquis	mph_rate	0
23023	Maine	Sagadahoc	mph_rate	0
23025	Maine	Somerset	mph_rate	0
23027	Maine	Waldo	mph_rate	0
23029	Maine	Washington	mph_rate	0
23031	Maine	York	mph_rate	0
24001	Maryland	Allegany	mph_rate	0
24003	Maryland	Anne Arundel	mph_rate	0
24005	Maryland	Baltimore	mph_rate	0
24009	Maryland	Calvert	mph_rate	0
24011	Maryland	Caroline	mph_rate	0
24013	Maryland	Carroll	mph_rate	0
24015	Maryland	Cecil	mph_rate	0
24017	Maryland	Charles	mph_rate	0
24019	Maryland	Dorchester	mph_rate	0
24021	Maryland	Frederick	mph_rate	0
24023	Maryland	Garrett	mph_rate	0
24025	Maryland	Harford	mph_rate	0
24027	Maryland	Howard	mph_rate	0
24029	Maryland	Kent	mph_rate	0
24031	Maryland	Montgomery	mph_rate	0
24033	Maryland	Prince George's	mph_rate	0
24035	Maryland	Queen Anne's	mph_rate	0
24037	Maryland	St. Mary's	mph_rate	0
24039	Maryland	Somerset	mph_rate	0
24041	Maryland	Talbot	mph_rate	0
24043	Maryland	Washington	mph_rate	0
24045	Maryland	Wicomico	mph_rate	0
24047	Maryland	Worcester	mph_rate	0
24510	Maryland	Baltimore City	mph_rate	0
25001	Massachusetts	Barnstable	mph_rate	0
25003	Massachusetts	Berkshire	mph_rate	0
25005	Massachusetts	Bristol	mph_rate	0
25007	Massachusetts	Dukes	mph_rate	0
25009	Massachusetts	Essex	mph_rate	0
25011	Massachusetts	Franklin	mph_rate	0
25013	Massachusetts	Hampden	mph_rate	0
25015	Massachusetts	Hampshire	mph_rate	0
25017	Massachusetts	Middlesex	mph_rate	0
25019	Massachusetts	Nantucket	mph_rate	0
25021	Massachusetts	Norfolk	mph_rate	0
25023	Massachusetts	Plymouth	mph_rate	0
25025	Massachusetts	Suffolk	mph_rate	0
25027	Massachusetts	Worcester	mph_rate	0
26001	Michigan	Alcona	mph_rate	
26003	Michigan	Alger	mph_rate	0
26005	Michigan	Allegan	mph_rate	0
26007	Michigan	Alpena	mph_rate	0
26009	Michigan	Antrim	mph_rate	0
26011	Michigan	Arenac	mph_rate	0
26013	Michigan	Baraga	mph_rate	
26015	Michigan	Barry	mph_rate	0
26017	Michigan	Bay	mph_rate	0
26019	Michigan	Benzie	mph_rate	0
26021	Michigan	Berrien	mph_rate	0
26023	Michigan	Branch	mph_rate	0
26025	Michigan	Calhoun	mph_rate	0
26027	Michigan	Cass	mph_rate	0
26029	Michigan	Charlevoix	mph_rate	0
26031	Michigan	Cheboygan	mph_rate	0
26033	Michigan	Chippewa	mph_rate	0
26035	Michigan	Clare	mph_rate	
26037	Michigan	Clinton	mph_rate	0
26039	Michigan	Crawford	mph_rate	0
26041	Michigan	Delta	mph_rate	0
26043	Michigan	Dickinson	mph_rate	0
26045	Michigan	Eaton	mph_rate	0
26047	Michigan	Emmet	mph_rate	0
26049	Michigan	Genesee	mph_rate	0
26051	Michigan	Gladwin	mph_rate	
26053	Michigan	Gogebic	mph_rate	0
26055	Michigan	Grand Traverse	mph_rate	0
26057	Michigan	Gratiot	mph_rate	0
26059	Michigan	Hillsdale	mph_rate	0
26061	Michigan	Houghton	mph_rate	0
26063	Michigan	Huron	mph_rate	0
26065	Michigan	Ingham	mph_rate	0
26067	Michigan	Ionia	mph_rate	0
26069	Michigan	Iosco	mph_rate	0
26071	Michigan	Iron	mph_rate	0
26073	Michigan	Isabella	mph_rate	0
26075	Michigan	Jackson	mph_rate	0
26077	Michigan	Kalamazoo	mph_rate	0
26079	Michigan	Kalkaska	mph_rate	
26081	Michigan	Kent	mph_rate	0
26083	Michigan	Keweenaw	mph_rate	
26085	Michigan	Lake	mph_rate	0
26087	Michigan	Lapeer	mph_rate	0
26089	Michigan	Leelanau	mph_rate	0
26091	Michigan	Lenawee	mph_rate	0
26093	Michigan	Livingston	mph_rate	0
26095	Michigan	Luce	mph_rate	
26097	Michigan	Mackinac	mph_rate	0
26099	Michigan	Macomb	mph_rate	0
26101	Michigan	Manistee	mph_rate	0
26103	Michigan	Marquette	mph_rate	0
26105	Michigan	Mason	mph_rate	0
26107	Michigan	Mecosta	mph_rate	0
26109	Michigan	Menominee	mph_rate	
26111	Michigan	Midland	mph_rate	0
26113	Michigan	Missaukee	mph_rate	
26115	Michigan	Monroe	mph_rate	0
26117	Michigan	Montcalm	mph_rate	0
26119	Michigan	Montmorency	mph_rate	
26121	Michigan	Muskegon	mph_rate	0
26123	Michigan	Newaygo	mph_rate	0
26125	Michigan	Oakland	mph_rate	0
26127	Michigan	Oceana	mph_rate	0
26129	Michigan	Ogemaw	mph_rate	
26131	Michigan	Ontonagon	mph_rate	0
26133	Michigan	Osceola	mph_rate	0
26135	Michigan	Oscoda	mph_rate	
26137	Michigan	Otsego	mph_rate	0
26139	Michigan	Ottawa	mph_rate	0
26141	Michigan	Presque Isle	mph_rate	
26143	Michigan	Roscommon	mph_rate	0
26145	Michigan	Saginaw	mph_rate	0
26147	Michigan	St. Clair	mph_rate	0
26149	Michigan	St. Joseph	mph_rate	0
26151	Michigan	Sanilac	mph_rate	0
26153	Michigan	Schoolcraft	mph_rate	0
26155	Michigan	Shiawassee	mph_rate	0
26157	Michigan	Tuscola	mph_rate	0
26159	Michigan	Van Buren	mph_rate	0
26161	Michigan	Washtenaw	mph_rate	0
26163	Michigan	Wayne	mph_rate	0
26165	Michigan	Wexford	mph_rate	0
27001	Minnesota	Aitkin	mph_rate	0
27003	Minnesota	Anoka	mph_rate	0
27005	Minnesota	Becker	mph_rate	0
27007	Minnesota	Beltrami	mph_rate	0
27009	Minnesota	Benton	mph_rate	0
27011	Minnesota	Big Stone	mph_rate	
27013	Minnesota	Blue Earth	mph_rate	0
27015	Minnesota	Brown	mph_rate	0
27017	Minnesota	Carlton	mph_rate	0
27019	Minnesota	Carver	mph_rate	0
27021	Minnesota	Cass	mph_rate	0
27023	Minnesota	Chippewa	mph_rate	0
27025	Minnesota	Chisago	mph_rate	0
27027	Minnesota	Clay	mph_rate	0
27029	Minnesota	Clearwater	mph_rate	0
27031	Minnesota	Cook	mph_rate	0
27033	Minnesota	Cottonwood	mph_rate	0
27035	Minnesota	Crow Wing	mph_rate	0
27037	Minnesota	Dakota	mph_rate	0
27039	Minnesota	Dodge	mph_rate	
